run_accession	fastq_ftp	fastq_bytes	fastq_md5	bam_ftp	bam_bytes	bam_md5	submitted_ftp	submitted_bytes	submitted_md5	sra_ftp	sra_bytes	sra_md5
ERR1419191	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419191/ERR1419191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419191/ERR1419191_2.fastq.gz	52616382477;52082182824	97e81fba84b4597554ae785c69718b67;5f56fe0425ebfa9a1f7b680968b9b164				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419191/LP6005442-DNA_D02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419191/LP6005442-DNA_D02_2.fastq.gz	49964948978;49429863693	ca53b36fbe4951d0e05427fedc0785d2;606dd7a87467b4b9eb6269f3f31679a9	ftp.sra.ebi.ac.uk/vol1/err/ERR141/001/ERR1419191	81690100168	5fcb6e80333d7e98a9bc07a0402803de
ERR1419196	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1419196/ERR1419196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1419196/ERR1419196_2.fastq.gz	51877752713;50919333632	08aaa223def08e011fdb19ed490fe58d;d58bdbcf5c804372a8ece4777f1dabf8				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419196/LP6005442-DNA_D11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419196/LP6005442-DNA_D11_2.fastq.gz	49308840661;48347602828	5bc56efe960419c0abce1965d9169962;fa69aaa5367d657c586749660556ddb8	ftp.sra.ebi.ac.uk/vol1/err/ERR141/006/ERR1419196	80019210701	9f0e71426b11982f1e7cfcb0ee948d5f
ERR1419199	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419199/ERR1419199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419199/ERR1419199_2.fastq.gz	56886021359;56586896425	9b50918c725581ed5e6caae94c85598c;6e5f3c153e444e0988c64c63ad4611e9				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419199/LP6005442-DNA_E10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419199/LP6005442-DNA_E10_2.fastq.gz	54053429032;53750654342	9b1339f80b05a4b7494fd766b5605a12;272a740d7abe8b2e86b7ad75952d1423	ftp.sra.ebi.ac.uk/vol1/err/ERR141/009/ERR1419199	88273080805	0bca32e990995d3bbef3d8a0367802ee
ERR1419200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419200/ERR1419200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419200/ERR1419200_2.fastq.gz	55977908129;55304762076	74d9e04a545378521496c5284b27cc1c;9cfd0cf3c8592bbf475d8219ebd0c59a				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419200/LP6005442-DNA_F02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419200/LP6005442-DNA_F02_2.fastq.gz	53263422462;52596779050	852a8f9acc24f93d7c0dfbf388142cde;a9a432578d9812cb2e5dddd6501a8ee1	ftp.sra.ebi.ac.uk/vol1/err/ERR141/000/ERR1419200	86613604993	687b3ccb0fa45dbbf5d3d78085ce65be
ERR1425294	ftp.sra.ebi.ac.uk/vol1/fastq/ERR142/004/ERR1425294/ERR1425294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR142/004/ERR1425294/ERR1425294_2.fastq.gz	61799034880;62166995155	3f555aa7e087893843c5bae595856549;a34bf7e2b483c67faa2d6f40d4fe18ba				ftp.sra.ebi.ac.uk/vol1/run/ERR142/ERR1425294/LP6005441-DNA_F04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR142/ERR1425294/LP6005441-DNA_F04_2.fastq.gz	58682128417;59041813269	eeb843d4ab8a57d1b504f5fe90feaf65;b388cc8d5638533b2227772cc95f0b44	ftp.sra.ebi.ac.uk/vol1/err/ERR142/004/ERR1425294	96787302302	97cd05fd154f3e478cf368d44c9cd180
ERR1625858	ftp.sra.ebi.ac.uk/vol1/fastq/ERR162/008/ERR1625858/ERR1625858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR162/008/ERR1625858/ERR1625858_2.fastq.gz	50649286656;49075255312	0846fcdc5d7ead7e4c905ea1055cc868;86fffa098aa8056d6bec8c3477884e0e				ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1625858/LP6005442-DNA_E11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1625858/LP6005442-DNA_E11_2.fastq.gz	48182633048;46600002390	35ceee0bcf861e982aa1fbf808a8b3e8;d22c7031df4028b861d14bb22e8436a1	ftp.sra.ebi.ac.uk/vol1/err/ERR162/008/ERR1625858	77446578716	b56191c689baecaf2d3c497baf7ea9ff
ERR1395580	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395580/ERR1395580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395580/ERR1395580_2.fastq.gz	66967774760;66229862895	c04619e7a4ba5608a04bc270cd09bcad;089338965cc7c699cf38a88aa753047b				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395580/LP6005592-DNA_H03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395580/LP6005592-DNA_H03_2.fastq.gz	63883824983;63203673211	17d77c8d4ca8eaca35b7a846dddce575;de5a8199dc085fc18af1ebfb803eae9f	ftp.sra.ebi.ac.uk/vol1/err/ERR139/000/ERR1395580	103478434374	0f0b44659ea9da29c09c80bf5fbd64d0
ERR1395581	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395581/ERR1395581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395581/ERR1395581_2.fastq.gz	65503695821;65664650320	3cb041f0daa67f9dde36ba4db6056734;78acfbf8a0f67be8f6ea8aebacd9e35e				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395581/LP6005619-DNA_B01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395581/LP6005619-DNA_B01_2.fastq.gz	62325761490;62495427805	cc44296ce09c763c7f575d89800dfac3;ddd5d81101261f31de71314a2ba9fd1f	ftp.sra.ebi.ac.uk/vol1/err/ERR139/001/ERR1395581	102048160892	cd40cdb15a50dfc7476a2c5205962098
ERR1395588	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395588/ERR1395588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395588/ERR1395588_2.fastq.gz	66440237488;66454464819	4e798ad79c35f09f1018365b8d4ce1db;8bf7cca8733fcf60acc1596b477d6315				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395588/LP6005677-DNA_D03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395588/LP6005677-DNA_D03_2.fastq.gz	63187042010;63209903581	c11d2e01bfc9ed7e85670b8a8b3856e4;e1bea3df2c6c7daba3ad086eaf9f4b81	ftp.sra.ebi.ac.uk/vol1/err/ERR139/008/ERR1395588	103423254427	a6f388a6dbba224ad7df6f8a6e371afa
ERR1395590	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395590/ERR1395590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395590/ERR1395590_2.fastq.gz	57620297794;57569136397	ff79205dddcd53a9db877a3b88c61812;ff618a3d32325ec36629c4dfc1b5e84c				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395590/LP6005677-DNA_F01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395590/LP6005677-DNA_F01_2.fastq.gz	54783509517;54730383688	5c6644b126b5e12d4a406f7a0e317007;2a0d241beac4a0e910569f47449d25f9	ftp.sra.ebi.ac.uk/vol1/err/ERR139/000/ERR1395590	89645989374	627d6a127e6ab2d77db53994de445b4f
ERR1395591	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395591/ERR1395591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395591/ERR1395591_2.fastq.gz	52601653580;52234197316	23e6954e75eae8379c895095c68bea7b;0376b62292f4f1802fd40d1028b423fb				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395591/LP6005677-DNA_G01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395591/LP6005677-DNA_G01_2.fastq.gz	49995658754;49622652618	8c5a680860f081ca877bf282904bde05;9c3a2cd7d7ca52e20430189b45a15bb4	ftp.sra.ebi.ac.uk/vol1/err/ERR139/001/ERR1395591	81565450745	e11423bb2042a0323c326a649d318cc6
ERR1395592	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/002/ERR1395592/ERR1395592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/002/ERR1395592/ERR1395592_2.fastq.gz	53052139742;54389234710	41d32d4881afe42a18e7dd58598dd1d6;cab1f4c83f8e9b70a8b3de3298ea7298				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395592/SS6004469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395592/SS6004469_2.fastq.gz	50463814095;51838385614	092baf978d4f55fbc4b19ff4fa8137ad;654f41bffcf6aab06fba55f6fb668f85	ftp.sra.ebi.ac.uk/vol1/err/ERR139/002/ERR1395592	83892207447	3dcbe2b3be7f76d355c4b6857c093a17
ERR1395595	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/005/ERR1395595/ERR1395595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/005/ERR1395595/ERR1395595_2.fastq.gz	62546808934;64061286685	7c06aad6a87ad3f9fcf9fe2006630ad2;8d0710e458e0bb76522f4656d54c8041				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395595/SS6004472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395595/SS6004472_2.fastq.gz	59421195711;60931481739	43517a41714354575401bb7d464bab10;01fc445012a56d8dcf094dff15e249db	ftp.sra.ebi.ac.uk/vol1/err/ERR139/005/ERR1395595	98889598630	8f86581d322ad5e0bf174270195a80dc
ERR1395596	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/006/ERR1395596/ERR1395596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/006/ERR1395596/ERR1395596_2.fastq.gz	57143680868;57530242495	9508e6a7eae68340620bd7fac75f0f0b;677a6e4de283351ecd9cfacc65958348				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395596/SS6004473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395596/SS6004473_2.fastq.gz	54308741090;54701901612	221970f02866325810c81495daeaa763;9f49e125a8bd2f3dc8235c98420fafa8	ftp.sra.ebi.ac.uk/vol1/err/ERR139/006/ERR1395596	89550707187	133b5f1a50386e73fa42c12bf899638e
ERR1395598	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395598/ERR1395598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395598/ERR1395598_2.fastq.gz	58205469459;59156707684	babb4d45016027b190eebd550ac345b8;a3978d6fe43185d07ec511d6503b195f				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395598/SS6004475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395598/SS6004475_2.fastq.gz	55279374185;56235905513	4fa09fbed44dd94822c0e81bd3aac635;138f8cc962c04b9acd7c02be7b78a82d	ftp.sra.ebi.ac.uk/vol1/err/ERR139/008/ERR1395598	91614866354	324d1a938e56837962f04b302796a227
ERR1395601	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395601/ERR1395601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395601/ERR1395601_2.fastq.gz	61905275303;63261265405	19cdb87b45c44a2c780c8e2737b53ce4;929b3a186a4161b5354aa225511186f7				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395601/SS6004478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395601/SS6004478_2.fastq.gz	58896973127;60264310576	9505b2cbb6d768bdf6585e57e9211487;d7f2d81d93d8651521670b4e8c4ceb21	ftp.sra.ebi.ac.uk/vol1/err/ERR139/001/ERR1395601	97712580254	b7b3025405c0517505eb583796cdc5ad
ERR1395606	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/006/ERR1395606/ERR1395606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/006/ERR1395606/ERR1395606_2.fastq.gz	63157188689;62878992260	cbcefd4a136449d0038148c65a2302cd;7a6bdfad6477b33fe43a88bd53c9a207				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395606/LP6005443-DNA_H08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395606/LP6005443-DNA_H08_2.fastq.gz	60006622226;59732821205	a75bc59ba66d292dfa64bc175945e5a0;400e8117dc4997641eac5dbce1bbcbd8	ftp.sra.ebi.ac.uk/vol1/err/ERR139/006/ERR1395606	97884633433	0f5f1863b6b9d3d2cbc2468060bedc31
ERR1395607	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395607/ERR1395607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395607/ERR1395607_2.fastq.gz	66242584098;65115380188	966de999c05c5f1f45b71aeb39949fbd;1a82ae8172466798e498303c74c89a21				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395607/LP6005443-DNA_H11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395607/LP6005443-DNA_H11_2.fastq.gz	63028797607;61902583105	38723e9c7cb58cb7ead37911d9dd994c;e5a8d0a47ce5601de1cd443969a31e0f	ftp.sra.ebi.ac.uk/vol1/err/ERR139/007/ERR1395607	102015012591	664bb0b30b58fcf076430063983518cb
ERR1395608	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395608/ERR1395608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395608/ERR1395608_2.fastq.gz	70818902845;70634977275	f991a6bfbd70ec86f0032908e9482476;8b354faf6db942bc218ea631d1ff5cc3				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395608/LP6005519-DNA_A04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395608/LP6005519-DNA_A04_2.fastq.gz	67370239682;67190172565	6376f0854a6b5234ea77590264cceb6f;4f61d765edb6f4dbfc2b972085576ac9	ftp.sra.ebi.ac.uk/vol1/err/ERR139/008/ERR1395608	110153993044	4cb3cd8c2c47b840a173dcb8e10c1ea9
ERR1395609	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395609/ERR1395609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395609/ERR1395609_2.fastq.gz	64762870761;64164310612	ce19b83fd4d1115b5f3d7d7c1a74fa77;3501288af82091ae3ae242fcc36a261b				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395609/LP6005519-DNA_A05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395609/LP6005519-DNA_A05_2.fastq.gz	61630229569;61031868335	040c0128af9fda50e5dfbdaee8c8b0dd;8861e8276c46995146e5fc73e6656b78	ftp.sra.ebi.ac.uk/vol1/err/ERR139/009/ERR1395609	100236243311	5090f79ca5761edc841ae4ecc858303c
ERR1395614	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/004/ERR1395614/ERR1395614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/004/ERR1395614/ERR1395614_2.fastq.gz	76411352885;75994388263	d5ef6c4788bd9b47a46880e1a5db4dc3;335f282685e855fb99eac1419ce7a69a				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395614/LP6005519-DNA_C03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395614/LP6005519-DNA_C03_2.fastq.gz	72771055202;72387730095	c710d23451f9ed27ee39937e958faffd;e0e009457ac2b97d0f0622e7b0275197	ftp.sra.ebi.ac.uk/vol1/err/ERR139/004/ERR1395614	118316740426	18fbf297b4c94b0690a4536d45c4709d
ERR1419088	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419088/ERR1419088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419088/ERR1419088_2.fastq.gz	55932653332;55584375443	2a80df51bb0da34040af134447c860a0;bf2d38f2a18f123cad0fdc8030191f46				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419088/LP6005441-DNA_A01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419088/LP6005441-DNA_A01_2.fastq.gz	53104239206;52756907179	1c9c854a56416e0ee2061654fa080d24;2244e7b9d6b4669cffca6935667531bf	ftp.sra.ebi.ac.uk/vol1/err/ERR141/008/ERR1419088	86819404664	db9fc4b0ad85367de80d83cb4c606fd8
ERR1419091	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419091/ERR1419091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419091/ERR1419091_2.fastq.gz	60225012417;59695056920	787647e24c79a983e1c8bf30a06c89b8;280abd8592f3f6f2b0f3a14b6c67c7ba				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419091/LP6005441-DNA_A05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419091/LP6005441-DNA_A05_2.fastq.gz	57279449724;56737888339	809f7344e555021f627f312ba18c20a6;3ca2cf45507cd365534b58586a23042b	ftp.sra.ebi.ac.uk/vol1/err/ERR141/001/ERR1419091	93574008462	5cafac01366ec055a9f6e930b98fc6f3
ERR1419092	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419092/ERR1419092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419092/ERR1419092_2.fastq.gz	96858259181;95210142462	6cf1d0c0685631a34e67591101580b59;49b3ebdde65984bc3fb549ad135a773d				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419092/LP6005441-DNA_A06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419092/LP6005441-DNA_A06_2.fastq.gz	92106411094;90456203945	88413073721434f12dd24db72cdce6ee;6822cf23dc30d0d74fc2f4a6dffa99e2	ftp.sra.ebi.ac.uk/vol1/err/ERR141/002/ERR1419092	149358557092	e687d437aa6e4d6c4fb3d41dfeedab62
ERR1419093	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419093/ERR1419093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419093/ERR1419093_2.fastq.gz	55474985799;54984320468	4c7070bcfd1e585251c1c98b462ce4e8;2d2b8fe6c158f62642c272f282234021				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419093/LP6005441-DNA_A08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419093/LP6005441-DNA_A08_2.fastq.gz	52790994375;52317170166	5d34a031be6b54e54e92fc167f3b1772;87120fc9045ec4aac17ccc79ba309d8c	ftp.sra.ebi.ac.uk/vol1/err/ERR141/003/ERR1419093	85703633319	b31e1a01a5fe9fb23b69b94afe6726ef
ERR1419099	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419099/ERR1419099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419099/ERR1419099_2.fastq.gz	50268017581;49932173030	6128d19b1c0bd0adced4d9023762cf60;22a9430d8264920ee1a86e6cb74847b5				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419099/LP6005441-DNA_B02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419099/LP6005441-DNA_B02_2.fastq.gz	47692762059;47359338700	06913f78e1480d80b7cfc15779a37927;1cd8845f18df16448b8754624ca210d8	ftp.sra.ebi.ac.uk/vol1/err/ERR141/009/ERR1419099	78059172934	1794632a7514b4a0bf5990c3cd141494
ERR1419100	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419100/ERR1419100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419100/ERR1419100_2.fastq.gz	57516582960;57160034390	b1e17299753d13a5ad4762fe85257190;7a601403f9daf82f31b451069febf6bf				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419100/LP6005441-DNA_B03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419100/LP6005441-DNA_B03_2.fastq.gz	54660766306;54310787512	08119417d01309c08bc17ad444ee4d32;95d1942dc6d003831d3b6ce080b57efa	ftp.sra.ebi.ac.uk/vol1/err/ERR141/000/ERR1419100	89089105906	24a44986e30d85ac9440fdf0bccb82c8
ERR1419103	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419103/ERR1419103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419103/ERR1419103_2.fastq.gz	115128781386;113103513055	b97cd62083f9ede89c61f5b00b6cfaf8;f0a910c597733370720f6cc25d02b08b				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419103/LP6005441-DNA_B06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419103/LP6005441-DNA_B06_2.fastq.gz	109553634829;107528137440	2ab87ddd2f7fd50bf8bd6221bc1a6817;809db8bdd9f8bf00fa1f342a2f8f6854	ftp.sra.ebi.ac.uk/vol1/err/ERR141/003/ERR1419103	177313757162	97bff03c729a3896e66279db341f9bfa
ERR1419104	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419104/ERR1419104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419104/ERR1419104_2.fastq.gz	52485837265;51569875153	108b819d32831d5d5d3d7d15326a163f;487798bbd5d2068d687ed524d7205cf5				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419104/LP6005441-DNA_B07_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419104/LP6005441-DNA_B07_2.fastq.gz	49844323659;48932861979	fa95615958528f02902d77b019dce168;19c129b93f3e6e6c6587468744c9ec2d	ftp.sra.ebi.ac.uk/vol1/err/ERR141/004/ERR1419104	81032633400	21ca69e8f7a633064227b73a3e0f6a8c
ERR1419111	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419111/ERR1419111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419111/ERR1419111_2.fastq.gz	56463323110;56138834465	23977c9b516d4993415178ca10bfde54;582a8e30c57485bef75954bfb606c370				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419111/LP6005441-DNA_C02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419111/LP6005441-DNA_C02_2.fastq.gz	53587104481;53265572472	0c987ce24349a35d1abfa7c153a64295;6d122745973ebfa3af4a274a3a153801	ftp.sra.ebi.ac.uk/vol1/err/ERR141/001/ERR1419111	87729608732	71eabf391ee48e0713f8473668b9bf61
ERR1419112	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419112/ERR1419112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419112/ERR1419112_2.fastq.gz	47806911734;47606517247	4fb61d381b397afd38089e100427187b;4657ba10fd1a905b580ddf09db8965bb				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419112/LP6005441-DNA_C03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419112/LP6005441-DNA_C03_2.fastq.gz	45387375265;45189642047	07e4b0db1e89427dd373e6a1eec3278c;f9e89719f69327a0ae04d1709bb878bc	ftp.sra.ebi.ac.uk/vol1/err/ERR141/002/ERR1419112	74198335010	1c685901c6435cb9bf9506e01698134c
ERR1419116	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1419116/ERR1419116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1419116/ERR1419116_2.fastq.gz	51003544657;50241712760	7ed147220e1f7ba2f43c7c608053337f;24b16c643c446a9547ad207198c3b70d				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419116/LP6005441-DNA_C08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419116/LP6005441-DNA_C08_2.fastq.gz	48609740295;47853077319	f4b6cf5afe7d782b8a132b4805489ff3;622bc3c51949b6935f0d02a35dd3ade4	ftp.sra.ebi.ac.uk/vol1/err/ERR141/006/ERR1419116	78190825887	2eb7f3b1ade2d98769b418acf4e70260
ERR1419118	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419118/ERR1419118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419118/ERR1419118_2.fastq.gz	56870443759;56289348379	4808377e11fbc7bf564c46b3136dd155;caa7c63df3a75dcc4a715f0e7ada57f9				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419118/LP6005441-DNA_C10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419118/LP6005441-DNA_C10_2.fastq.gz	54097242049;53540810289	8820609c554b676f3435093a2d223fd7;0c2a64efe4749fdadffd154c710ff69e	ftp.sra.ebi.ac.uk/vol1/err/ERR141/008/ERR1419118	87927736140	7c8582705950cc91379a1edd5aa7a1b6
ERR1419124	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419124/ERR1419124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419124/ERR1419124_2.fastq.gz	95410881828;94717697445	f4181fdf9188dac6b04e95a7c67d1681;35db30b226b91b5f2a9b34a75a6de7dd				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419124/LP6005441-DNA_D05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419124/LP6005441-DNA_D05_2.fastq.gz	90656943793;89958181239	c73dc60bea91705d1b7db585fef304b4;49510ad3043e858537b77568b501859f	ftp.sra.ebi.ac.uk/vol1/err/ERR141/004/ERR1419124	148058504398	31587f6a609b8ae7d0f28d597583a19a
